Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.35,0.00,0.00,0.00,
1,A02,Background,1.35,0.00,0.00,0.00,
1,A03,Background,1.35,0.00,0.00,0.00,
1,A04,Background,1.35,0.00,0.00,0.00,
1,A05,Background,1.35,0.00,0.00,0.00,
1,A06,Background,1.35,0.00,0.00,0.00,
1,A07,Background,1.35,0.00,0.00,0.00,
1,A08,Background,1.35,0.00,0.00,0.00,
1,A09,Background,1.35,0.00,0.00,0.00,
1,A10,Background,1.35,0.00,0.00,0.00,
1,A11,Background,1.35,0.00,0.00,0.00,
1,A12,Background,1.35,0.00,0.00,0.00,
1,B01,Background,1.35,0.00,0.00,0.00,
1,B02,L_PBMC,1.35,65.40,19.21,34.17,7.00
1,B03,T2D_PBMC,1.35,52.22,21.96,39.05,7.00
1,B04,L_T,1.35,11.45,2.48,4.41,
1,B05,T2D_T,1.35,10.04,2.48,4.42,
1,B06,Unassigned,1.35,-9.77,5.24,9.31,
1,B07,L_T40,1.35,62.34,40.40,71.86,1.26
1,B08,L_T40,1.35,33.19,37.44,66.58,1.26
1,B09,L_DNB40,1.35,3.81,1.38,2.45,
1,B10,L_DNB40,1.35,-7.02,1.27,2.26,
1,B11,Unassigned,1.35,-5.16,-1.16,-2.06,
1,B12,Background,1.35,0.00,0.00,0.00,
1,C01,Background,1.35,0.00,0.00,0.00,
1,C02,L_PBMC,1.35,67.88,16.36,29.09,7.00
1,C03,T2D_PBMC,1.35,47.72,17.71,31.49,7.00
1,C04,Unassigned,1.35,3.18,-0.97,-1.73,
1,C05,Unassigned,1.35,-3.23,-0.31,-0.56,
1,C06,Unassigned,1.35,-9.16,0.34,0.60,
1,C07,T2D_T40,1.35,44.35,57.79,102.77,1.38
1,C08,T2D_T40,1.35,37.50,71.95,127.96,1.38
1,C09,T2D_DNB40,1.35,5.45,-2.45,-4.35,
1,C10,T2D_DNB40,1.35,5.68,1.20,2.14,
1,C11,Unassigned,1.35,-5.99,-2.59,-4.60,
1,C12,Background,1.35,0.00,0.00,0.00,
1,D01,Background,1.35,0.00,0.00,0.00,
1,D02,L_PBMC,1.35,74.23,19.67,34.99,7.00
1,D03,T2D_PBMC,1.35,44.52,16.15,28.72,7.00
1,D04,Unassigned,1.35,7.79,-0.01,-0.02,
1,D05,Unassigned,1.35,-11.74,-2.29,-4.07,
1,D06,Unassigned,1.35,0.70,-1.47,-2.61,
1,D07,L_TB40,1.35,34.73,68.29,121.44,1.19
1,D08,Unassigned,1.35,-1.48,-0.15,-0.26,
1,D09,Unassigned,1.35,0.43,4.17,7.42,
1,D10,Unassigned,1.35,0.85,0.88,1.57,
1,D11,Unassigned,1.35,-18.12,5.06,8.99,
1,D12,Background,1.35,0.00,0.00,0.00,
1,E01,Background,1.35,0.00,0.00,0.00,
1,E02,L_PBMC,1.35,69.76,20.56,36.57,7.00
1,E03,T2D_PBMC,1.35,43.82,17.09,30.40,7.00
1,E04,Unassigned,1.35,1.67,0.51,0.90,
1,E05,Unassigned,1.35,6.22,0.90,1.60,
1,E06,Unassigned,1.35,-10.15,-1.02,-1.81,
1,E07,T2D_TB40,1.35,53.95,72.62,129.14,1.06
1,E08,T2D_TB40,1.35,50.03,71.35,126.89,1.06
1,E09,Unassigned,1.35,5.61,-0.81,-1.45,
1,E10,Unassigned,1.35,5.17,0.17,0.29,
1,E11,Unassigned,1.35,-5.13,-1.62,-2.88,
1,E12,Background,1.35,0.00,0.00,0.00,
1,F01,Background,1.35,0.00,0.00,0.00,
1,F02,L_DN,1.35,38.45,11.59,20.60,
1,F03,Unassigned,1.35,-2.15,-0.63,-1.12,
1,F04,Unassigned,1.35,-6.86,1.94,3.44,
1,F05,Unassigned,1.35,-13.47,0.80,1.43,
1,F06,Unassigned,1.35,-6.94,-0.11,-0.19,
1,F07,L_DN40,1.35,7.84,2.65,4.72,
1,F08,L_DN40,1.35,0.60,3.99,7.10,
1,F09,Unassigned,1.35,10.18,-0.18,-0.31,
1,F10,Unassigned,1.35,-9.80,0.49,0.87,
1,F11,Unassigned,1.35,-2.78,-1.32,-2.35,
1,F12,Background,1.35,0.00,0.00,0.00,
1,G01,Background,1.35,0.00,0.00,0.00,
1,G02,T1D_PBMC,1.35,142.49,44.12,78.46,7.00
1,G03,T1D_PBMC,1.35,151.30,51.93,92.35,7.00
1,G04,T1D_PBMC,1.35,148.31,45.08,80.17,7.00
1,G05,Unassigned,1.35,-13.56,1.78,3.17,
1,G06,Unassigned,1.35,-3.30,1.50,2.66,
1,G07,T2D_DN40,1.35,7.33,1.78,3.17,
1,G08,T2D_DN40,1.35,4.36,1.03,1.84,
1,G09,Unassigned,1.35,2.79,0.15,0.26,
1,G10,Unassigned,1.35,-2.66,-0.21,-0.37,
1,G11,Unassigned,1.35,3.01,-1.14,-2.03,
1,G12,Background,1.35,0.00,0.00,0.00,
1,H01,Background,1.35,0.00,0.00,0.00,
1,H02,Background,1.35,0.00,0.00,0.00,
1,H03,Background,1.35,0.00,0.00,0.00,
1,H04,Background,1.35,0.00,0.00,0.00,
1,H05,Background,1.35,0.00,0.00,0.00,
1,H06,Background,1.35,0.00,0.00,0.00,
1,H07,Background,1.35,0.00,0.00,0.00,
1,H08,Background,1.35,0.00,0.00,0.00,
1,H09,Background,1.35,0.00,0.00,0.00,
1,H10,Background,1.35,0.00,0.00,0.00,
1,H11,Background,1.35,0.00,0.00,0.00,
1,H12,Background,1.35,0.00,0.00,0.00,
2,A01,Background,8.27,0.00,0.00,0.00,
2,A02,Background,8.27,0.00,0.00,0.00,
2,A03,Background,8.27,0.00,0.00,0.00,
2,A04,Background,8.27,0.00,0.00,0.00,
2,A05,Background,8.27,0.00,0.00,0.00,
2,A06,Background,8.27,0.00,0.00,0.00,
2,A07,Background,8.27,0.00,0.00,0.00,
2,A08,Background,8.27,0.00,0.00,0.00,
2,A09,Background,8.27,0.00,0.00,0.00,
2,A10,Background,8.27,0.00,0.00,0.00,
2,A11,Background,8.27,0.00,0.00,0.00,
2,A12,Background,8.27,0.00,0.00,0.00,
2,B01,Background,8.27,0.00,0.00,0.00,
2,B02,L_PBMC,8.27,60.38,12.89,22.92,7.00
2,B03,T2D_PBMC,8.27,50.63,19.91,35.41,7.00
2,B04,L_T,8.27,8.34,1.84,3.27,
2,B05,T2D_T,8.27,10.78,2.24,3.99,
2,B06,Unassigned,8.27,-0.70,-0.43,-0.76,
2,B07,L_T40,8.27,37.65,40.85,72.65,1.26
2,B08,L_T40,8.27,29.14,45.72,81.31,1.26
2,B09,L_DNB40,8.27,1.93,1.26,2.24,
2,B10,L_DNB40,8.27,-7.00,1.15,2.04,
2,B11,Unassigned,8.27,-5.03,-0.60,-1.07,
2,B12,Background,8.27,0.00,0.00,0.00,
2,C01,Background,8.27,0.00,0.00,0.00,
2,C02,L_PBMC,8.27,67.82,13.77,24.50,7.00
2,C03,T2D_PBMC,8.27,47.91,15.39,27.36,7.00
2,C04,Unassigned,8.27,6.13,-2.15,-3.82,
2,C05,Unassigned,8.27,-5.89,-0.56,-0.99,
2,C06,Unassigned,8.27,-8.64,0.11,0.19,
2,C07,T2D_T40,8.27,38.53,49.02,87.18,1.38
2,C08,T2D_T40,8.27,36.89,64.84,115.32,1.38
2,C09,T2D_DNB40,8.27,2.83,-1.27,-2.26,
2,C10,T2D_DNB40,8.27,3.94,1.38,2.46,
2,C11,Unassigned,8.27,-9.20,-1.20,-2.14,
2,C12,Background,8.27,0.00,0.00,0.00,
2,D01,Background,8.27,0.00,0.00,0.00,
2,D02,L_PBMC,8.27,73.85,17.33,30.82,7.00
2,D03,T2D_PBMC,8.27,45.57,13.48,23.98,7.00
2,D04,Unassigned,8.27,5.36,0.57,1.02,
2,D05,Unassigned,8.27,-12.49,-2.06,-3.66,
