Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.35,0.00,0.00,0.00,
1,A02,L_T40 (1.0) ,1.35,15.48,13.74,24.44,2
1,A03,L_T40 (0.25) ,1.35,10.92,12.15,21.60,2
1,A04,L_T40 (0.25) ,1.35,-46.22,10.00,17.79,2
1,A05,L_T40 (0.5) ,1.35,7.97,12.92,22.99,2
1,A06,L_T40 (0.5) ,1.35,5.61,11.77,20.94,2
1,A07,L_T40 (0.75) ,1.35,10.48,10.17,18.09,2
1,A08,L_T40 (0.75) ,1.35,5.74,12.14,21.59,2
1,A09,L_T40 (2.0) ,1.35,-32.42,10.61,18.87,2
1,A10,L_T40 (2.0) ,1.35,-21.60,7.70,13.70,2
1,A11,L_T40 (4.0) ,1.35,12.67,11.43,20.33,2
1,A12,Background,1.35,0.00,0.00,0.00,
1,B01,L_T40 (1.0) ,1.35,91.55,90.85,161.56,2
1,B02,L_T40 (1.0) ,1.35,13.83,11.52,20.48,2
1,B03,L_T40 (0.25) ,1.35,15.68,11.49,20.43,2
1,B04,L_T40 (0.25) ,1.35,87.13,111.99,199.17,2
1,B05,L_T40 (0.5) ,1.35,11.18,9.54,16.96,2
1,B06,L_T40 (0.5) ,1.35,84.13,97.76,173.85,2
1,B07,L_T40 (0.75) ,1.35,14.59,10.95,19.47,2
1,B08,L_T40 (0.75) ,1.35,77.73,109.19,194.18,2
1,B09,L_T40 (2.0) ,1.35,5.94,9.95,17.70,2
1,B10,L_T40 (2.0) ,1.35,79.06,110.51,196.53,2
1,B11,L_T40 (4.0) ,1.35,13.77,8.00,14.22,2
1,B12,L_T40 (4.0) ,1.35,54.45,93.23,165.80,2
1,C01,L_T40 (1.0) ,1.35,58.70,88.58,157.52,2
1,C02,L_T40 (1.0) ,1.35,80.40,92.98,165.35,2
1,C03,L_T40 (0.25) ,1.35,74.87,84.32,149.96,2
1,C04,L_T40 (0.25) ,1.35,77.89,109.78,195.23,2
1,C05,L_T40 (0.5) ,1.35,75.96,88.93,158.15,2
1,C06,L_T40 (0.5) ,1.35,76.82,108.00,192.07,2
1,C07,L_T40 (0.75) ,1.35,81.18,106.15,188.78,2
1,C08,L_T40 (0.75) ,1.35,75.88,101.86,181.14,2
1,C09,L_T40 (2.0) ,1.35,76.55,97.55,173.48,2
1,C10,L_T40 (2.0) ,1.35,71.92,116.07,206.42,2
1,C11,L_T40 (4.0) ,1.35,81.16,103.40,183.89,2
1,C12,L_T40 (4.0) ,1.35,69.43,99.37,176.72,2
1,D01,L_T40 (1.0) ,1.35,117.94,111.09,197.56,2
1,D02,L_T40 (1.0) ,1.35,111.43,116.90,207.90,2
1,D03,L_T40 (0.25) ,1.35,124.41,143.73,255.60,2
1,D04,L_T40 (0.25) ,1.35,115.45,133.17,236.83,2
1,D05,L_T40 (0.5) ,1.35,119.07,136.36,242.50,2
1,D06,L_T40 (0.5) ,1.35,107.59,138.27,245.89,2
1,D07,L_T40 (0.75) ,1.35,118.79,140.07,249.09,2
1,D08,L_T40 (0.75) ,1.35,113.46,136.13,242.10,2
1,D09,L_T40 (2.0) ,1.35,124.58,108.22,192.47,2
1,D10,L_T40 (2.0) ,1.35,117.44,135.35,240.71,2
1,D11,L_T40 (4.0) ,1.35,125.48,134.84,239.80,2
1,D12,L_T40 (4.0) ,1.35,121.66,128.02,227.68,2
1,E01,L_T40 (1.0) ,1.35,10.19,7.62,13.55,2
1,E02,L_T40 (1.0) ,1.35,12.41,8.14,14.48,2
1,E03,L_T40 (0.25) ,1.35,9.08,8.16,14.51,2
1,E04,L_T40 (0.25) ,1.35,11.25,6.98,12.41,2
1,E05,L_T40 (0.5) ,1.35,7.17,6.63,11.79,2
1,E06,L_T40 (0.5) ,1.35,4.82,5.99,10.66,2
1,E07,L_T40 (0.75) ,1.35,2.01,8.46,15.05,2
1,E08,L_T40 (0.75) ,1.35,-5.87,7.22,12.84,2
1,E09,L_T40 (2.0) ,1.35,7.22,4.79,8.52,2
1,E10,L_T40 (2.0) ,1.35,0.77,7.50,13.34,2
1,E11,L_T40 (4.0) ,1.35,9.87,4.50,8.00,2
1,E12,L_T40 (4.0) ,1.35,9.00,6.04,10.74,2
1,F01,L_T40 (1.0) ,1.35,64.02,65.32,116.16,2
1,F02,L_T40 (1.0) ,1.35,65.01,72.51,128.95,2
1,F03,L_T40 (0.25) ,1.35,61.15,68.32,121.51,2
1,F04,L_T40 (0.25) ,1.35,51.96,72.09,128.20,2
1,F05,L_T40 (0.5) ,1.35,54.87,74.57,132.61,2
1,F06,L_T40 (0.5) ,1.35,56.69,80.42,143.02,2
1,F07,L_T40 (0.75) ,1.35,52.98,77.04,137.01,2
1,F08,L_T40 (0.75) ,1.35,56.84,81.98,145.80,2
1,F09,L_T40 (2.0) ,1.35,62.93,73.65,130.97,2
1,F10,L_T40 (2.0) ,1.35,59.86,72.56,129.04,2
1,F11,L_T40 (4.0) ,1.35,63.81,69.71,123.97,2
1,F12,L_T40 (4.0) ,1.35,27.55,56.78,100.98,2
1,G01,L_T40 (1.0) ,1.35,4.93,5.86,10.42,2
1,G02,L_T40 (1.0) ,1.35,3.14,6.61,11.75,2
1,G03,L_T40 (0.25) ,1.35,3.58,8.08,14.36,2
1,G04,L_T40 (0.25) ,1.35,0.44,3.58,6.36,2
1,G05,L_T40 (0.5) ,1.35,1.87,4.89,8.70,2
1,G06,L_T40 (0.5) ,1.35,5.59,7.65,13.61,2
1,G07,L_T40 (0.75) ,1.35,3.85,7.66,13.62,2
1,G08,L_T40 (0.75) ,1.35,0.60,8.35,14.84,2
1,G09,L_T40 (2.0) ,1.35,2.69,6.31,11.22,2
1,G10,L_T40 (2.0) ,1.35,4.97,6.92,12.30,2
1,G11,L_T40 (4.0) ,1.35,10.27,7.08,12.59,2
1,G12,L_T40 (4.0) ,1.35,8.00,6.71,11.93,2
1,H01,Background,1.35,0.00,0.00,0.00,
1,H02,L_T (1.0),1.35,37.50,8.48,15.08,7
1,H03,ERROR,1.35,78.60,17.53,31.17,7
1,H04,L_T (0.25),1.35,27.87,10.06,17.89,7
1,H05,L_T (0.5),1.35,31.08,8.03,14.28,7
1,H06,L_T (0.5),1.35,31.67,10.89,19.37,7
1,H07,L_T (0.75),1.35,28.06,10.08,17.92,7
1,H08,L_T (0.75),1.35,27.61,11.59,20.61,7
1,H09,L_T (2.0),1.35,141.33,12.79,22.75,5.88
1,H10,L_T (2.0),1.35,57.34,10.29,18.29,5.88
1,H11,L_T (4.0),1.35,58.10,10.41,18.52,5.04
1,H12,Background,1.35,0.00,0.00,0.00,
2,A01,Background,8.28,0.00,0.00,0.00,
2,A02,L_T40 (1.0) ,8.28,14.11,11.74,20.88,2
2,A03,L_T40 (0.25) ,8.28,10.91,9.67,17.19,2
2,A04,L_T40 (0.25) ,8.28,-45.09,8.09,14.39,2
2,A05,L_T40 (0.5) ,8.28,6.59,12.00,21.34,2
2,A06,L_T40 (0.5) ,8.28,7.38,10.26,18.24,2
2,A07,L_T40 (0.75) ,8.28,8.38,8.79,15.63,2
2,A08,L_T40 (0.75) ,8.28,7.04,11.10,19.74,2
2,A09,L_T40 (2.0) ,8.28,-31.08,9.64,17.15,2
2,A10,L_T40 (2.0) ,8.28,-21.58,5.91,10.51,2
2,A11,L_T40 (4.0) ,8.28,10.36,10.29,18.29,2
2,A12,Background,8.28,0.00,0.00,0.00,
2,B01,L_T40 (1.0) ,8.28,85.94,82.97,147.56,2
2,B02,L_T40 (1.0) ,8.28,11.86,10.74,19.09,2
2,B03,L_T40 (0.25) ,8.28,11.99,8.24,14.66,2
2,B04,L_T40 (0.25) ,8.28,76.59,99.54,177.01,2
2,B05,L_T40 (0.5) ,8.28,9.53,8.38,14.91,2
2,B06,L_T40 (0.5) ,8.28,74.73,91.09,162.00,2
2,B07,L_T40 (0.75) ,8.28,17.46,8.53,15.17,2
2,B08,L_T40 (0.75) ,8.28,68.01,109.72,195.13,2
2,B09,L_T40 (2.0) ,8.28,8.28,8.42,14.98,2
2,B10,L_T40 (2.0) ,8.28,74.19,105.12,186.95,2
2,B11,L_T40 (4.0) ,8.28,10.14,6.49,11.54,2
2,B12,L_T40 (4.0) ,8.28,46.47,89.55,159.26,2
2,C01,L_T40 (1.0) ,8.28,50.80,77.71,138.20,2
2,C02,L_T40 (1.0) ,8.28,72.12,85.25,151.62,2
2,C03,L_T40 (0.25) ,8.28,67.20,74.58,132.64,2
2,C04,L_T40 (0.25) ,8.28,67.28,101.54,180.58,2
2,C05,L_T40 (0.5) ,8.28,66.98,89.30,158.82,2
2,C06,L_T40 (0.5) ,8.28,69.66,104.91,186.57,2
2,C07,L_T40 (0.75) ,8.28,72.85,95.42,169.70,2
2,C08,L_T40 (0.75) ,8.28,68.57,100.41,178.57,2
2,C09,L_T40 (2.0) ,8.28,68.49,98.26,174.74,2
2,C10,L_T40 (2.0) ,8.28,63.13,117.68,209.28,2
2,C11,L_T40 (4.0) ,8.28,73.27,94.20,167.52,2
2,C12,L_T40 (4.0) ,8.28,62.40,91.13,162.07,2
2,D01,L_T40 (1.0) ,8.28,110.94,96.17,171.03,2
2,D02,L_T40 (1.0) ,8.28,103.82,109.89,195.42,2
2,D03,L_T40 (0.25) ,8.28,113.10,136.50,242.75,2
2,D04,L_T40 (0.25) ,8.28,104.22,125.22,222.68,2
2,D05,L_T40 (0.5) ,8.28,110.05,127.40,226.56,2
2,D06,L_T40 (0.5) ,8.28,100.31,139.00,247.20,2
2,D07,L_T40 (0.75) ,8.28,107.16,133.63,237.66,2
2,D08,L_T40 (0.75) ,8.28,105.62,128.50,228.52,2
2,D09,L_T40 (2.0) ,8.28,114.45,100.99,179.61,2
2,D10,L_T40 (2.0) ,8.28,108.88,129.15,229.67,2
2,D11,L_T40 (4.0) ,8.28,114.40,131.78,234.35,2
2,D12,L_T40 (4.0) ,8.28,111.65,111.90,199.01,2
2,E01,L_T40 (1.0) ,8.28,9.78,5.79,10.30,2
2,E02,L_T40 (1.0) ,8.28,11.13,7.42,13.19,2
2,E03,L_T40 (0.25) ,8.28,7.90,7.28,12.95,2
2,E04,L_T40 (0.25) ,8.28,5.54,6.56,11.66,2
2,E05,L_T40 (0.5) ,8.28,6.65,6.60,11.73,2
2,E06,L_T40 (0.5) ,8.28,5.88,6.18,10.99,2
2,E07,L_T40 (0.75) ,8.28,3.94,7.86,13.97,2
2,E08,L_T40 (0.75) ,8.28,-8.24,6.58,11.70,2
2,E09,L_T40 (2.0) ,8.28,5.96,5.16,9.18,2
2,E10,L_T40 (2.0) ,8.28,0.30,6.39,11.37,2
2,E11,L_T40 (4.0) ,8.28,7.56,4.37,7.76,2
2,E12,L_T40 (4.0) ,8.28,8.87,5.06,9.00,2
2,F01,L_T40 (1.0) ,8.28,58.89,63.55,113.01,2
2,F02,L_T40 (1.0) ,8.28,60.50,71.58,127.30,2
2,F03,L_T40 (0.25) ,8.28,55.34,68.57,121.94,2
2,F04,L_T40 (0.25) ,8.28,47.05,70.67,125.67,2
2,F05,L_T40 (0.5) ,8.28,51.47,71.40,126.98,2
2,F06,L_T40 (0.5) ,8.28,54.37,82.85,147.34,2
2,F07,L_T40 (0.75) ,8.28,47.93,78.05,138.80,2
2,F08,L_T40 (0.75) ,8.28,54.09,81.98,145.79,2
2,F09,L_T40 (2.0) ,8.28,58.15,68.03,120.98,2
2,F10,L_T40 (2.0) ,8.28,53.77,75.69,134.61,2
2,F11,L_T40 (4.0) ,8.28,58.13,67.23,119.56,2
2,F12,L_T40 (4.0) ,8.28,22.25,52.73,93.77,2
2,G01,L_T40 (1.0) ,8.28,6.06,3.48,6.18,2
2,G02,L_T40 (1.0) ,8.28,3.93,5.97,10.61,2
2,G03,L_T40 (0.25) ,8.28,3.69,6.92,12.31,2
2,G04,L_T40 (0.25) ,8.28,-1.71,5.63,10.02,2
2,G05,L_T40 (0.5) ,8.28,0.89,4.70,8.36,2
2,G06,L_T40 (0.5) ,8.28,4.76,6.71,11.94,2
2,G07,L_T40 (0.75) ,8.28,1.49,6.58,11.71,2
2,G08,L_T40 (0.75) ,8.28,-1.15,7.58,13.48,2
2,G09,L_T40 (2.0) ,8.28,3.91,5.63,10.02,2
2,G10,L_T40 (2.0) ,8.28,5.28,5.74,10.21,2
2,G11,L_T40 (4.0) ,8.28,7.91,6.00,10.67,2
2,G12,L_T40 (4.0) ,8.28,4.90,6.32,11.24,2
2,H01,Background,8.28,0.00,0.00,0.00,
2,H02,L_T (1.0),8.28,36.05,7.74,13.76,7
2,H03,ERROR,8.28,58.00,5.83,10.37,7
2,H04,L_T (0.25),8.28,26.92,9.15,16.27,7
2,H05,L_T (0.5),8.28,30.36,7.11,12.64,7
2,H06,L_T (0.5),8.28,33.90,9.21,16.38,7
2,H07,L_T (0.75),8.28,28.91,8.82,15.69,7
2,H08,L_T (0.75),8.28,29.59,10.29,18.29,7
2,H09,L_T (2.0),8.28,81.57,9.67,17.19,5.88
2,H10,L_T (2.0),8.28,60.41,8.89,15.81,5.88
2,H11,L_T (4.0),8.28,51.72,8.91,15.84,5.04
2,H12,Background,8.28,0.00,0.00,0.00,
3,A01,Background,15.17,0.00,0.00,0.00,
3,A02,L_T40 (1.0) ,15.17,14.13,12.16,21.62,2
3,A03,L_T40 (0.25) ,15.17,12.12,9.91,17.62,2
3,A04,L_T40 (0.25) ,15.17,-45.11,8.03,14.28,2
3,A05,L_T40 (0.5) ,15.17,7.82,11.17,19.87,2
3,A06,L_T40 (0.5) ,15.17,8.47,10.29,18.29,2
3,A07,L_T40 (0.75) ,15.17,10.05,8.86,15.75,2
3,A08,L_T40 (0.75) ,15.17,6.45,10.88,19.34,2
3,A09,L_T40 (2.0) ,15.17,-33.15,9.50,16.90,2
3,A10,L_T40 (2.0) ,15.17,-20.08,5.41,9.62,2
3,A11,L_T40 (4.0) ,15.17,11.72,10.43,18.54,2
3,A12,Background,15.17,0.00,0.00,0.00,
3,B01,L_T40 (1.0) ,15.17,84.94,82.22,146.21,2
3,B02,L_T40 (1.0) ,15.17,13.55,10.56,18.79,2
3,B03,L_T40 (0.25) ,15.17,11.34,8.34,14.84,2
3,B04,L_T40 (0.25) ,15.17,74.34,103.55,184.15,2
3,B05,L_T40 (0.5) ,15.17,10.41,8.54,15.18,2
3,B06,L_T40 (0.5) ,15.17,72.99,89.52,159.21,2
3,B07,L_T40 (0.75) ,15.17,18.53,8.51,15.13,2
3,B08,L_T40 (0.75) ,15.17,65.82,114.07,202.86,2
3,B09,L_T40 (2.0) ,15.17,8.62,8.74,15.55,2
3,B10,L_T40 (2.0) ,15.17,73.40,107.76,191.64,2
3,B11,L_T40 (4.0) ,15.17,10.73,6.95,12.36,2
3,B12,L_T40 (4.0) ,15.17,44.91,89.68,159.49,2
3,C01,L_T40 (1.0) ,15.17,49.40,80.66,143.45,2
3,C02,L_T40 (1.0) ,15.17,70.61,87.54,155.69,2
3,C03,L_T40 (0.25) ,15.17,66.69,75.95,135.07,2
3,C04,L_T40 (0.25) ,15.17,64.46,104.65,186.11,2
3,C05,L_T40 (0.5) ,15.17,65.65,90.69,161.28,2
3,C06,L_T40 (0.5) ,15.17,68.45,108.77,193.44,2
3,C07,L_T40 (0.75) ,15.17,70.64,98.47,175.12,2
3,C08,L_T40 (0.75) ,15.17,66.80,100.93,179.49,2
