Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.42,0,0,0,
1,A02,Background,1.42,0,0,0,
1,A03,Background,1.42,0,0,0,
1,A04,Background,1.42,0,0,0,
1,A05,Background,1.42,0,0,0,
1,A06,Background,1.42,0,0,0,
1,A07,Background,1.42,0,0,0,
1,A08,Background,1.42,0,0,0,
1,A09,Background,1.42,0,0,0,
1,A10,Background,1.42,0,0,0,
1,A11,Background,1.42,0,0,0,
1,A12,Background,1.42,0,0,0,
1,B01,Background,1.42,0,0,0,
1,B02,T2D_T40,1.42,130.54,136.99,243.62,1.990825688
1,B03,T2D_TB40,1.42,105.01,121.78,216.57,1.738215471
1,B04,T2D_TB40-B,1.42,63.19,65.55,116.58,2.03
1,B05,T2D_T40,1.42,63.4,95.83,170.43,1.6
1,B06,T2D_TB40,1.42,73.55,100.22,178.23,1.95999998
1,B07,T2D_TB40-B,1.42,65.85,81.82,145.51,2.068181818
1,B08,Background,1.42,0,0,0,
1,B09,Background,1.42,0,0,0,
1,B10,Background,1.42,0,0,0,
1,B11,Background,1.42,0,0,0,
1,B12,Background,1.42,0,0,0,
1,C01,Background,1.42,0,0,0,
1,C02,T2D_T40,1.42,133.36,137.11,243.84,1.990825688
1,C03,T2D_TB40,1.42,106.18,124.76,221.87,1.738215471
1,C04,T2D_TB40-B,1.42,61.04,62.09,110.42,2.03
1,C05,Background,1.42,0,0,0,
1,C06,Background,1.42,0,0,0,
1,C07,Background,1.42,0,0,0,
1,C08,Background,1.42,0,0,0,
1,C09,Background,1.42,0,0,0,
1,C10,Background,1.42,0,0,0,
1,C11,Background,1.42,0,0,0,
1,C12,Background,1.42,0,0,0,
1,D01,Background,1.42,0,0,0,
1,D02,T2D_T40,1.42,126.88,130.75,232.53,1.990825688
1,D03,T2D_TB40,1.42,101.18,112.64,200.31,1.738215471
1,D04,T2D_TB40-B,1.42,59.41,67.99,120.91,2.03
1,D05,Background,1.42,0,0,0,
1,D06,Background,1.42,0,0,0,
1,D07,Background,1.42,0,0,0,
1,D08,Background,1.42,0,0,0,
1,D09,Background,1.42,0,0,0,
1,D10,Background,1.42,0,0,0,
1,D11,Background,1.42,0,0,0,
1,D12,Background,1.42,0,0,0,
1,E01,Background,1.42,0,0,0,
1,E02,T2D_T40,1.42,122.95,133.91,238.15,1.990825688
1,E03,T2D_TB40,1.42,97.63,121.14,215.44,1.738215471
1,E04,T2D_TB40-B,1.42,54.98,64.15,114.08,2.03
1,E05,Background,1.42,0,0,0,
1,E06,Background,1.42,0,0,0,
1,E07,Background,1.42,0,0,0,
1,E08,Background,1.42,0,0,0,
1,E09,Background,1.42,0,0,0,
1,E10,Background,1.42,0,0,0,
1,E11,Background,1.42,0,0,0,
1,E12,Background,1.42,0,0,0,
1,F01,Background,1.42,0,0,0,
1,F02,T2D_T40,1.42,113.13,129.82,230.88,1.990825688
1,F03,T2D_TB40,1.42,92.12,118.44,210.64,1.738215471
1,F04,T2D_TB40-B,1.42,52.78,60.01,106.73,2.03
1,F05,T2D_TB40-B,1.42,47.09,57.17,101.67,2.03
1,F06,Background,1.42,0,0,0,
1,F07,Background,1.42,0,0,0,
1,F08,Background,1.42,0,0,0,
1,F09,Background,1.42,0,0,0,
1,F10,Background,1.42,0,0,0,
1,F11,Background,1.42,0,0,0,
1,F12,Background,1.42,0,0,0,
1,G01,Background,1.42,0,0,0,
1,G02,T2D_T40,1.42,110.97,124.88,222.08,1.990825688
1,G03,T2D_TB40,1.42,87.4,111.5,198.29,1.738215471
1,G04,T2D_TB40-B,1.42,51.69,65.01,115.61,2.03
1,G05,T2D_TB40-B,1.42,54.23,61.05,108.57,2.03
1,G06,Background,1.42,0,0,0,
1,G07,Background,1.42,0,0,0,
1,G08,Background,1.42,0,0,0,
1,G09,Background,1.42,0,0,0,
1,G10,Background,1.42,0,0,0,
1,G11,Background,1.42,0,0,0,
1,G12,Background,1.42,0,0,0,
1,H01,Background,1.42,0,0,0,
1,H02,Background,1.42,0,0,0,
1,H03,Background,1.42,0,0,0,
1,H04,Background,1.42,0,0,0,
1,H05,Background,1.42,0,0,0,
1,H06,Background,1.42,0,0,0,
1,H07,Background,1.42,0,0,0,
1,H08,Background,1.42,0,0,0,
1,H09,Background,1.42,0,0,0,
1,H10,Background,1.42,0,0,0,
1,H11,Background,1.42,0,0,0,
1,H12,Background,1.42,0,0,0,
2,A01,Background,8.18,0,0,0,
2,A02,Background,8.18,0,0,0,
2,A03,Background,8.18,0,0,0,
2,A04,Background,8.18,0,0,0,
2,A05,Background,8.18,0,0,0,
2,A06,Background,8.18,0,0,0,
2,A07,Background,8.18,0,0,0,
2,A08,Background,8.18,0,0,0,
2,A09,Background,8.18,0,0,0,
2,A10,Background,8.18,0,0,0,
2,A11,Background,8.18,0,0,0,
2,A12,Background,8.18,0,0,0,
2,B01,Background,8.18,0,0,0,
2,B02,T2D_T40,8.18,124.46,137.05,243.73,1.990825688
2,B03,T2D_TB40,8.18,103.04,122.96,218.68,1.738215471
2,B04,T2D_TB40-B,8.18,59.44,67.44,119.93,2.03
2,B05,T2D_T40,8.18,61.44,96.17,171.02,1.6
2,B06,T2D_TB40,8.18,71.03,101.21,179.99,1.95999998
2,B07,T2D_TB40-B,8.18,67.51,81.52,144.97,2.068181818
2,B08,Background,8.18,0,0,0,
2,B09,Background,8.18,0,0,0,
2,B10,Background,8.18,0,0,0,
2,B11,Background,8.18,0,0,0,
2,B12,Background,8.18,0,0,0,
2,C01,Background,8.18,0,0,0,
2,C02,T2D_T40,8.18,129.56,132.97,236.47,1.990825688
2,C03,T2D_TB40,8.18,104.54,126.3,224.61,1.738215471
2,C04,T2D_TB40-B,8.18,58.33,63.55,113.01,2.03
2,C05,Background,8.18,0,0,0,
2,C06,Background,8.18,0,0,0,
2,C07,Background,8.18,0,0,0,
2,C08,Background,8.18,0,0,0,
2,C09,Background,8.18,0,0,0,
2,C10,Background,8.18,0,0,0,
2,C11,Background,8.18,0,0,0,
2,C12,Background,8.18,0,0,0,
2,D01,Background,8.18,0,0,0,
2,D02,T2D_T40,8.18,124.26,133.48,237.38,1.990825688
2,D03,T2D_TB40,8.18,97.52,115.38,205.19,1.738215471
2,D04,T2D_TB40-B,8.18,57.47,69.68,123.92,2.03
2,D05,Background,8.18,0,0,0,
2,D06,Background,8.18,0,0,0,
2,D07,Background,8.18,0,0,0,
2,D08,Background,8.18,0,0,0,
2,D09,Background,8.18,0,0,0,
2,D10,Background,8.18,0,0,0,
2,D11,Background,8.18,0,0,0,
2,D12,Background,8.18,0,0,0,
2,E01,Background,8.18,0,0,0,
2,E02,T2D_T40,8.18,121.61,130.53,232.14,1.990825688
2,E03,T2D_TB40,8.18,97.41,122.64,218.11,1.738215471
2,E04,T2D_TB40-B,8.18,53.48,66.15,117.63,2.03
2,E05,Background,8.18,0,0,0,
2,E06,Background,8.18,0,0,0,
2,E07,Background,8.18,0,0,0,
2,E08,Background,8.18,0,0,0,
2,E09,Background,8.18,0,0,0,
2,E10,Background,8.18,0,0,0,
2,E11,Background,8.18,0,0,0,
2,E12,Background,8.18,0,0,0,
2,F01,Background,8.18,0,0,0,
2,F02,T2D_T40,8.18,111.69,129.22,229.8,1.990825688
2,F03,T2D_TB40,8.18,91.67,117.47,208.91,1.738215471
2,F04,T2D_TB40-B,8.18,50.43,62,110.27,2.03
2,F05,T2D_TB40-B,8.18,46.94,57.96,103.08,2.03
2,F06,Background,8.18,0,0,0,
2,F07,Background,8.18,0,0,0,
2,F08,Background,8.18,0,0,0,
2,F09,Background,8.18,0,0,0,
2,F10,Background,8.18,0,0,0,
2,F11,Background,8.18,0,0,0,
2,F12,Background,8.18,0,0,0,
2,G01,Background,8.18,0,0,0,
2,G02,T2D_T40,8.18,109.95,125.8,223.72,1.990825688
2,G03,T2D_TB40,8.18,86.14,112.67,200.38,1.738215471
2,G04,T2D_TB40-B,8.18,50.66,66.24,117.8,2.03
2,G05,T2D_TB40-B,8.18,53.79,61.35,109.1,2.03
2,G06,Background,8.18,0,0,0,
2,G07,Background,8.18,0,0,0,
2,G08,Background,8.18,0,0,0,
2,G09,Background,8.18,0,0,0,
2,G10,Background,8.18,0,0,0,
2,G11,Background,8.18,0,0,0,
2,G12,Background,8.18,0,0,0,
2,H01,Background,8.18,0,0,0,
2,H02,Background,8.18,0,0,0,
2,H03,Background,8.18,0,0,0,
2,H04,Background,8.18,0,0,0,
2,H05,Background,8.18,0,0,0,
2,H06,Background,8.18,0,0,0,
2,H07,Background,8.18,0,0,0,
2,H08,Background,8.18,0,0,0,
2,H09,Background,8.18,0,0,0,
2,H10,Background,8.18,0,0,0,
2,H11,Background,8.18,0,0,0,
2,H12,Background,8.18,0,0,0,
3,A01,Background,14.94,0,0,0,
3,A02,Background,14.94,0,0,0,
3,A03,Background,14.94,0,0,0,
3,A04,Background,14.94,0,0,0,
3,A05,Background,14.94,0,0,0,
3,A06,Background,14.94,0,0,0,
3,A07,Background,14.94,0,0,0,
3,A08,Background,14.94,0,0,0,
3,A09,Background,14.94,0,0,0,
3,A10,Background,14.94,0,0,0,
3,A11,Background,14.94,0,0,0,
3,A12,Background,14.94,0,0,0,
3,B01,Background,14.94,0,0,0,
3,B02,T2D_T40,14.94,124.55,134.06,238.42,1.990825688
3,B03,T2D_TB40,14.94,105.37,122.46,217.78,1.738215471
3,B04,T2D_TB40-B,14.94,58.94,68.8,122.36,2.03
3,B05,T2D_T40,14.94,62.09,97.22,172.9,1.6
3,B06,T2D_TB40,14.94,71.98,101.48,180.48,1.95999998
3,B07,T2D_TB40-B,14.94,68.88,81.87,145.6,2.068181818
3,B08,Background,14.94,0,0,0,
3,B09,Background,14.94,0,0,0,
3,B10,Background,14.94,0,0,0,
3,B11,Background,14.94,0,0,0,
3,B12,Background,14.94,0,0,0,
3,C01,Background,14.94,0,0,0,
3,C02,T2D_T40,14.94,131.68,132.15,235.02,1.990825688
3,C03,T2D_TB40,14.94,105.95,126.28,224.58,1.738215471
3,C04,T2D_TB40-B,14.94,58.43,65,115.59,2.03
3,C05,Background,14.94,0,0,0,
3,C06,Background,14.94,0,0,0,
3,C07,Background,14.94,0,0,0,
3,C08,Background,14.94,0,0,0,
3,C09,Background,14.94,0,0,0,
3,C10,Background,14.94,0,0,0,
3,C11,Background,14.94,0,0,0,
3,C12,Background,14.94,0,0,0,
3,D01,Background,14.94,0,0,0,
3,D02,T2D_T40,14.94,126.08,133.09,236.69,1.990825688
3,D03,T2D_TB40,14.94,99.65,114.43,203.49,1.738215471
3,D04,T2D_TB40-B,14.94,58.36,70.89,126.07,2.03
3,D05,Background,14.94,0,0,0,
3,D06,Background,14.94,0,0,0,
3,D07,Background,14.94,0,0,0,
3,D08,Background,14.94,0,0,0,
3,D09,Background,14.94,0,0,0,
3,D10,Background,14.94,0,0,0,
3,D11,Background,14.94,0,0,0,
3,D12,Background,14.94,0,0,0,
3,E01,Background,14.94,0,0,0,
3,E02,T2D_T40,14.94,122.83,130.75,232.52,1.990825688
3,E03,T2D_TB40,14.94,99.15,122.09,217.13,1.738215471
3,E04,T2D_TB40-B,14.94,52.88,67.55,120.13,2.03
3,E05,Background,14.94,0,0,0,
3,E06,Background,14.94,0,0,0,
3,E07,Background,14.94,0,0,0,
3,E08,Background,14.94,0,0,0,
3,E09,Background,14.94,0,0,0,
3,E10,Background,14.94,0,0,0,
3,E11,Background,14.94,0,0,0,
3,E12,Background,14.94,0,0,0,
3,F01,Background,14.94,0,0,0,
3,F02,T2D_T40,14.94,114.3,128.65,228.78,1.990825688
3,F03,T2D_TB40,14.94,93.39,117.28,208.56,1.738215471
3,F04,T2D_TB40-B,14.94,51.44,63.22,112.44,2.03
3,F05,T2D_TB40-B,14.94,46.64,59.68,106.13,2.03
3,F06,Background,14.94,0,0,0,
3,F07,Background,14.94,0,0,0,
3,F08,Background,14.94,0,0,0,
3,F09,Background,14.94,0,0,0,
3,F10,Background,14.94,0,0,0,
3,F11,Background,14.94,0,0,0,
3,F12,Background,14.94,0,0,0,
3,G01,Background,14.94,0,0,0,
3,G02,T2D_T40,14.94,112,124.68,221.74,1.990825688
3,G03,T2D_TB40,14.94,87.87,111.9,199,1.738215471
3,G04,T2D_TB40-B,14.94,51.24,67.24,119.57,2.03
3,G05,T2D_TB40-B,14.94,54.43,62.68,111.46,2.03
3,G06,Background,14.94,0,0,0,
3,G07,Background,14.94,0,0,0,
3,G08,Background,14.94,0,0,0,
3,G09,Background,14.94,0,0,0,
3,G10,Background,14.94,0,0,0,
3,G11,Background,14.94,0,0,0,
3,G12,Background,14.94,0,0,0,
3,H01,Background,14.94,0,0,0,
3,H02,Background,14.94,0,0,0,
3,H03,Background,14.94,0,0,0,
3,H04,Background,14.94,0,0,0,
3,H05,Background,14.94,0,0,0,
3,H06,Background,14.94,0,0,0,
3,H07,Background,14.94,0,0,0,
3,H08,Background,14.94,0,0,0,
3,H09,Background,14.94,0,0,0,
3,H10,Background,14.94,0,0,0,
3,H11,Background,14.94,0,0,0,
3,H12,Background,14.94,0,0,0,
4,A01,Background,21.73,0,0,0,
4,A02,Background,21.73,0,0,0,
4,A03,Background,21.73,0,0,0,
4,A04,Background,21.73,0,0,0,
4,A05,Background,21.73,0,0,0,
4,A06,Background,21.73,0,0,0,
4,A07,Background,21.73,0,0,0,
4,A08,Background,21.73,0,0,0,
4,A09,Background,21.73,0,0,0,
4,A10,Background,21.73,0,0,0,
4,A11,Background,21.73,0,0,0,
4,A12,Background,21.73,0,0,0,
4,B01,Background,21.73,0,0,0,
4,B02,T2D_T40,21.73,125.48,133.4,237.25,1.990825688
4,B03,T2D_TB40,21.73,107.69,122.51,217.87,1.738215471
4,B04,T2D_TB40-B,21.73,59.78,69.25,123.15,2.03
4,B05,T2D_T40,21.73,63.56,97.63,173.63,1.6
4,B06,T2D_TB40,21.73,72.69,101.03,179.68,1.95999998
4,B07,T2D_TB40-B,21.73,70.03,81.78,145.44,2.068181818
