Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.42,0,0,0,
1,A02,Background,1.42,0,0,0,
1,A03,Background,1.42,0,0,0,
1,A04,Background,1.42,0,0,0,
1,A05,Background,1.42,0,0,0,
1,A06,Background,1.42,0,0,0,
1,A07,Background,1.42,0,0,0,
1,A08,Background,1.42,0,0,0,
1,A09,Background,1.42,0,0,0,
1,A10,Background,1.42,0,0,0,
1,A11,Background,1.42,0,0,0,
1,A12,Background,1.42,0,0,0,
1,B01,Background,1.42,0,0,0,
1,B02,T2D_T40,1.42,107.13,102.71,182.66,2.017
1,B03,T2D_TB40,1.42,77.08,104.47,185.78,1.86
1,B04,T2D_TB40 ratio 10,1.42,207.37,122.88,218.53,1.972621429
1,B05,T2D_TB40 ratio 5,1.42,140.62,147.1,261.61,2.160257143
1,B06,T2D_TFB40,1.42,92.21,107.12,190.5,2.002540909
1,B07,T2D_TFB40 ratio 10,1.42,129.16,135.2,240.44,1.996685613
1,B08,T2D_TFB40 ratio 5,1.42,88.7,116.77,207.66,1.994667327
1,B09,T2D_PBMC40,1.42,98.49,96.08,170.87,2.003
1,B10,Background,1.42,0,0,0,
1,B11,Background,1.42,0,0,0,
1,B12,Background,1.42,0,0,0,
1,C01,Background,1.42,0,0,0,
1,C02,T2D_T40,1.42,113.58,105.56,187.73,2.017
1,C03,T2D_TB40,1.42,2.58,79.58,141.53,1.86
1,C04,T2D_TB40 ratio 10,1.42,122.4,123.63,219.86,1.972621429
1,C05,T2D_TB40 ratio 5,1.42,133.08,130.47,232.03,2.160257143
1,C06,T2D_TFB40,1.42,-34.92,74.46,132.42,2.002540909
1,C07,T2D_TFB40 ratio 10,1.42,125.15,134.67,239.49,1.996685613
1,C08,T2D_TFB40 ratio 5,1.42,105.48,108.15,192.33,1.994667327
1,C09,T2D_PBMC40,1.42,87.95,91.5,162.72,2.003
1,C10,Background,1.42,0,0,0,
1,C11,Background,1.42,0,0,0,
1,C12,Background,1.42,0,0,0,
1,D01,Background,1.42,0,0,0,
1,D02,Background,1.42,0,0,0,
1,D03,T2D_TB40,1.42,94.19,119.03,211.67,1.86
1,D04,Background,1.42,0,0,0,
1,D05,Background,1.42,0,0,0,
1,D06,T2D_TFB40,1.42,93.72,104.31,185.5,2.002540909
1,D07,T2D_TFB40 ratio 10,1.42,118.44,128.22,228.03,1.996685613
1,D08,Background,1.42,0,0,0,
1,D09,T2D_PBMC40,1.42,87.25,88.59,157.55,2.003
1,D10,Background,1.42,0,0,0,
1,D11,Background,1.42,0,0,0,
1,D12,Background,1.42,0,0,0,
1,E01,Background,1.42,0,0,0,
1,E02,Background,1.42,0,0,0,
1,E03,Background,1.42,0,0,0,
1,E04,Background,1.42,0,0,0,
1,E05,Background,1.42,0,0,0,
1,E06,T2D_TFB40,1.42,90.02,103.13,183.4,2.002540909
1,E07,Background,1.42,0,0,0,
1,E08,Background,1.42,0,0,0,
1,E09,T2D_PBMC40,1.42,119.98,97.34,173.1,2.003
1,E10,Background,1.42,0,0,0,
1,E11,Background,1.42,0,0,0,
1,E12,Background,1.42,0,0,0,
1,F01,Background,1.42,0,0,0,
1,F02,Background,1.42,0,0,0,
1,F03,Background,1.42,0,0,0,
1,F04,Background,1.42,0,0,0,
1,F05,Background,1.42,0,0,0,
1,F06,Background,1.42,0,0,0,
1,F07,Background,1.42,0,0,0,
1,F08,Background,1.42,0,0,0,
1,F09,Background,1.42,0,0,0,
1,F10,Background,1.42,0,0,0,
1,F11,Background,1.42,0,0,0,
1,F12,Background,1.42,0,0,0,
1,G01,Background,1.42,0,0,0,
1,G02,Background,1.42,0,0,0,
1,G03,Background,1.42,0,0,0,
1,G04,Background,1.42,0,0,0,
1,G05,Background,1.42,0,0,0,
1,G06,Background,1.42,0,0,0,
1,G07,Background,1.42,0,0,0,
1,G08,Background,1.42,0,0,0,
1,G09,Background,1.42,0,0,0,
1,G10,Background,1.42,0,0,0,
1,G11,Background,1.42,0,0,0,
1,G12,Background,1.42,0,0,0,
1,H01,Background,1.42,0,0,0,
1,H02,Background,1.42,0,0,0,
1,H03,Background,1.42,0,0,0,
1,H04,Background,1.42,0,0,0,
1,H05,Background,1.42,0,0,0,
1,H06,Background,1.42,0,0,0,
1,H07,Background,1.42,0,0,0,
1,H08,Background,1.42,0,0,0,
1,H09,Background,1.42,0,0,0,
1,H10,Background,1.42,0,0,0,
1,H11,Background,1.42,0,0,0,
1,H12,Background,1.42,0,0,0,
2,A01,Background,8.17,0,0,0,
2,A02,Background,8.17,0,0,0,
2,A03,Background,8.17,0,0,0,
2,A04,Background,8.17,0,0,0,
2,A05,Background,8.17,0,0,0,
2,A06,Background,8.17,0,0,0,
2,A07,Background,8.17,0,0,0,
2,A08,Background,8.17,0,0,0,
2,A09,Background,8.17,0,0,0,
2,A10,Background,8.17,0,0,0,
2,A11,Background,8.17,0,0,0,
2,A12,Background,8.17,0,0,0,
2,B01,Background,8.17,0,0,0,
2,B02,T2D_T40,8.17,107.73,108.2,192.42,2.017
2,B03,T2D_TB40,8.17,79.36,101.55,180.59,1.86
2,B04,T2D_TB40 ratio 10,8.17,135.24,121.02,215.22,1.972621429
2,B05,T2D_TB40 ratio 5,8.17,140.3,145.27,258.36,2.160257143
2,B06,T2D_TFB40,8.17,91.59,107.96,191.99,2.002540909
2,B07,T2D_TFB40 ratio 10,8.17,128.33,144.07,256.21,1.996685613
2,B08,T2D_TFB40 ratio 5,8.17,90.4,118,209.86,1.994667327
2,B09,T2D_PBMC40,8.17,96.05,91.33,162.42,2.003
2,B10,Background,8.17,0,0,0,
2,B11,Background,8.17,0,0,0,
2,B12,Background,8.17,0,0,0,
2,C01,Background,8.17,0,0,0,
2,C02,T2D_T40,8.17,113.25,119.85,213.14,2.017
2,C03,T2D_TB40,8.17,2.91,85.6,152.23,1.86
2,C04,T2D_TB40 ratio 10,8.17,124.96,130.96,232.89,1.972621429
2,C05,T2D_TB40 ratio 5,8.17,129.26,136.23,242.26,2.160257143
2,C06,T2D_TFB40,8.17,-37.46,74.53,132.55,2.002540909
2,C07,T2D_TFB40 ratio 10,8.17,124.7,138.91,247.04,1.996685613
2,C08,T2D_TFB40 ratio 5,8.17,102.81,109.63,194.96,1.994667327
2,C09,T2D_PBMC40,8.17,84.48,93.96,167.1,2.003
2,C10,Background,8.17,0,0,0,
2,C11,Background,8.17,0,0,0,
2,C12,Background,8.17,0,0,0,
2,D01,Background,8.17,0,0,0,
2,D02,Background,8.17,0,0,0,
2,D03,T2D_TB40,8.17,96.17,125.51,223.21,1.86
2,D04,Background,8.17,0,0,0,
2,D05,Background,8.17,0,0,0,
2,D06,T2D_TFB40,8.17,93.46,105.42,187.48,2.002540909
2,D07,T2D_TFB40 ratio 10,8.17,117.28,135.42,240.84,1.996685613
2,D08,Background,8.17,0,0,0,
2,D09,T2D_PBMC40,8.17,84.39,90.47,160.89,2.003
2,D10,Background,8.17,0,0,0,
2,D11,Background,8.17,0,0,0,
2,D12,Background,8.17,0,0,0,
2,E01,Background,8.17,0,0,0,
2,E02,Background,8.17,0,0,0,
2,E03,Background,8.17,0,0,0,
2,E04,Background,8.17,0,0,0,
2,E05,Background,8.17,0,0,0,
2,E06,T2D_TFB40,8.17,89.03,104.05,185.04,2.002540909
2,E07,Background,8.17,0,0,0,
2,E08,Background,8.17,0,0,0,
2,E09,T2D_PBMC40,8.17,102.56,100.99,179.61,2.003
2,E10,Background,8.17,0,0,0,
2,E11,Background,8.17,0,0,0,
2,E12,Background,8.17,0,0,0,
2,F01,Background,8.17,0,0,0,
2,F02,Background,8.17,0,0,0,
2,F03,Background,8.17,0,0,0,
2,F04,Background,8.17,0,0,0,
2,F05,Background,8.17,0,0,0,
2,F06,Background,8.17,0,0,0,
2,F07,Background,8.17,0,0,0,
2,F08,Background,8.17,0,0,0,
2,F09,Background,8.17,0,0,0,
2,F10,Background,8.17,0,0,0,
2,F11,Background,8.17,0,0,0,
2,F12,Background,8.17,0,0,0,
2,G01,Background,8.17,0,0,0,
2,G02,Background,8.17,0,0,0,
2,G03,Background,8.17,0,0,0,
2,G04,Background,8.17,0,0,0,
2,G05,Background,8.17,0,0,0,
2,G06,Background,8.17,0,0,0,
2,G07,Background,8.17,0,0,0,
2,G08,Background,8.17,0,0,0,
2,G09,Background,8.17,0,0,0,
2,G10,Background,8.17,0,0,0,
2,G11,Background,8.17,0,0,0,
2,G12,Background,8.17,0,0,0,
2,H01,Background,8.17,0,0,0,
2,H02,Background,8.17,0,0,0,
2,H03,Background,8.17,0,0,0,
2,H04,Background,8.17,0,0,0,
2,H05,Background,8.17,0,0,0,
2,H06,Background,8.17,0,0,0,
2,H07,Background,8.17,0,0,0,
2,H08,Background,8.17,0,0,0,
2,H09,Background,8.17,0,0,0,
2,H10,Background,8.17,0,0,0,
2,H11,Background,8.17,0,0,0,
2,H12,Background,8.17,0,0,0,
3,A01,Background,14.94,0,0,0,
3,A02,Background,14.94,0,0,0,
3,A03,Background,14.94,0,0,0,
3,A04,Background,14.94,0,0,0,
3,A05,Background,14.94,0,0,0,
3,A06,Background,14.94,0,0,0,
3,A07,Background,14.94,0,0,0,
3,A08,Background,14.94,0,0,0,
3,A09,Background,14.94,0,0,0,
3,A10,Background,14.94,0,0,0,
3,A11,Background,14.94,0,0,0,
3,A12,Background,14.94,0,0,0,
3,B01,Background,14.94,0,0,0,
3,B02,T2D_T40,14.94,111.45,112.72,200.46,2.017
3,B03,T2D_TB40,14.94,85.85,101.21,179.99,1.86
3,B04,T2D_TB40 ratio 10,14.94,111.47,114.44,203.52,1.972621429
3,B05,T2D_TB40 ratio 5,14.94,143.53,145.41,258.59,2.160257143
3,B06,T2D_TFB40,14.94,92.28,107.98,192.04,2.002540909
3,B07,T2D_TFB40 ratio 10,14.94,129.42,145.61,258.95,1.996685613
3,B08,T2D_TFB40 ratio 5,14.94,89.5,118.78,211.24,1.994667327
3,B09,T2D_PBMC40,14.94,95.88,90.87,161.6,2.003
3,B10,Background,14.94,0,0,0,
3,B11,Background,14.94,0,0,0,
3,B12,Background,14.94,0,0,0,
3,C01,Background,14.94,0,0,0,
3,C02,T2D_T40,14.94,117.16,125.58,223.33,2.017
3,C03,T2D_TB40,14.94,10.57,85.35,151.78,1.86
3,C04,T2D_TB40 ratio 10,14.94,129.63,130.52,232.12,1.972621429
3,C05,T2D_TB40 ratio 5,14.94,134.13,137.44,244.43,2.160257143
3,C06,T2D_TFB40,14.94,-34.51,76.29,135.67,2.002540909
3,C07,T2D_TFB40 ratio 10,14.94,125.92,140.35,249.59,1.996685613
3,C08,T2D_TFB40 ratio 5,14.94,103.52,110.27,196.11,1.994667327
3,C09,T2D_PBMC40,14.94,84.7,94.25,167.61,2.003
3,C10,Background,14.94,0,0,0,
3,C11,Background,14.94,0,0,0,
3,C12,Background,14.94,0,0,0,
3,D01,Background,14.94,0,0,0,
3,D02,Background,14.94,0,0,0,
3,D03,T2D_TB40,14.94,100.58,128.28,228.13,1.86
3,D04,Background,14.94,0,0,0,
3,D05,Background,14.94,0,0,0,
3,D06,T2D_TFB40,14.94,95.07,108.16,192.35,2.002540909
3,D07,T2D_TFB40 ratio 10,14.94,119.21,135.73,241.39,1.996685613
3,D08,Background,14.94,0,0,0,
3,D09,T2D_PBMC40,14.94,85.03,92.53,164.55,2.003
3,D10,Background,14.94,0,0,0,
3,D11,Background,14.94,0,0,0,
3,D12,Background,14.94,0,0,0,
3,E01,Background,14.94,0,0,0,
3,E02,Background,14.94,0,0,0,
3,E03,Background,14.94,0,0,0,
3,E04,Background,14.94,0,0,0,
3,E05,Background,14.94,0,0,0,
3,E06,T2D_TFB40,14.94,90.27,105.07,186.86,2.002540909
3,E07,Background,14.94,0,0,0,
3,E08,Background,14.94,0,0,0,
3,E09,T2D_PBMC40,14.94,100.21,98.82,175.74,2.003
3,E10,Background,14.94,0,0,0,
3,E11,Background,14.94,0,0,0,
3,E12,Background,14.94,0,0,0,
3,F01,Background,14.94,0,0,0,
3,F02,Background,14.94,0,0,0,
3,F03,Background,14.94,0,0,0,
3,F04,Background,14.94,0,0,0,
3,F05,Background,14.94,0,0,0,
3,F06,Background,14.94,0,0,0,
3,F07,Background,14.94,0,0,0,
3,F08,Background,14.94,0,0,0,
3,F09,Background,14.94,0,0,0,
3,F10,Background,14.94,0,0,0,
3,F11,Background,14.94,0,0,0,
3,F12,Background,14.94,0,0,0,
3,G01,Background,14.94,0,0,0,
3,G02,Background,14.94,0,0,0,
3,G03,Background,14.94,0,0,0,
3,G04,Background,14.94,0,0,0,
3,G05,Background,14.94,0,0,0,
3,G06,Background,14.94,0,0,0,
3,G07,Background,14.94,0,0,0,
3,G08,Background,14.94,0,0,0,
3,G09,Background,14.94,0,0,0,
3,G10,Background,14.94,0,0,0,
3,G11,Background,14.94,0,0,0,
3,G12,Background,14.94,0,0,0,
3,H01,Background,14.94,0,0,0,
3,H02,Background,14.94,0,0,0,
3,H03,Background,14.94,0,0,0,
3,H04,Background,14.94,0,0,0,
3,H05,Background,14.94,0,0,0,
3,H06,Background,14.94,0,0,0,
3,H07,Background,14.94,0,0,0,
3,H08,Background,14.94,0,0,0,
3,H09,Background,14.94,0,0,0,
3,H10,Background,14.94,0,0,0,
3,H11,Background,14.94,0,0,0,
3,H12,Background,14.94,0,0,0,
4,A01,Background,21.72,0,0,0,
4,A02,Background,21.72,0,0,0,
4,A03,Background,21.72,0,0,0,
4,A04,Background,21.72,0,0,0,
4,A05,Background,21.72,0,0,0,
4,A06,Background,21.72,0,0,0,
4,A07,Background,21.72,0,0,0,
4,A08,Background,21.72,0,0,0,
4,A09,Background,21.72,0,0,0,
4,A10,Background,21.72,0,0,0,
4,A11,Background,21.72,0,0,0,
4,A12,Background,21.72,0,0,0,
4,B01,Background,21.72,0,0,0,
4,B02,T2D_T40,21.72,115.66,113.55,201.94,2.017
4,B03,T2D_TB40,21.72,92.32,100.76,179.19,1.86
