Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.35,0,0,0,
1,A02,Background,1.35,0,0,0,
1,A03,Background,1.35,0,0,0,
1,A04,Background,1.35,0,0,0,
1,A05,Background,1.35,0,0,0,
1,A06,Background,1.35,0,0,0,
1,A07,Background,1.35,0,0,0,
1,A08,Background,1.35,0,0,0,
1,A09,Background,1.35,0,0,0,
1,A10,Background,1.35,0,0,0,
1,A11,Background,1.35,0,0,0,
1,A12,Background,1.35,0,0,0,
1,B01,Background,1.35,0,0,0,
1,B02,ND_PBMC,1.35,75.38,21.35,37.97,7
1,B03,T2D_PBMC,1.35,110.14,32.97,58.64,7
1,B04,Unassigned,1.35,1.63,-2.09,-3.72,
1,B05,T2D_T,1.35,42.6,1.61,2.87,7
1,B06,ND_T40,1.35,88.61,82.31,146.38,1.915
1,B07,T2D_T40,1.35,78.87,79.51,141.4,1.878
1,B08,ND_TB40,1.35,98.76,104.15,185.22,1.738083965
1,B09,T2D_TB40,1.35,80.45,103.73,184.47,1.753666048
1,B10,ND_DN40,1.35,17.95,-0.71,-1.26,1.79
1,B11,ND_DNB40,1.35,4.79,-0.67,-1.19,1.715
1,B12,Background,1.35,0,0,0,
1,C01,Background,1.35,0,0,0,
1,C02,ND_PBMC,1.35,76.4,18.48,32.86,7
1,C03,T2D_PBMC,1.35,101.26,30.59,54.41,7
1,C04,Unassigned,1.35,1.07,-2.06,-3.66,
1,C05,Unassigned,1.35,0.78,-1.74,-3.09,
1,C06,ND_T40,1.35,73.98,70.67,125.67,1.915
1,C07,T2D_T40,1.35,54.07,59.51,105.83,1.878
1,C08,ND_TB40,1.35,67.07,83.55,148.59,1.738083965
1,C09,T2D_TB40,1.35,77.05,91.19,162.18,1.753666048
1,C10,Unassigned,1.35,-2.85,-1.33,-2.37,
1,C11,Unassigned,1.35,1.86,-1.76,-3.12,
1,C12,Background,1.35,0,0,0,
1,D01,Background,1.35,0,0,0,
1,D02,ND_PBMC,1.35,66.92,18.63,33.13,7
1,D03,T2D_PBMC,1.35,105.19,33.74,60,7
1,D04,Unassigned,1.35,2.36,-1.08,-1.92,
1,D05,Unassigned,1.35,2.99,-2.22,-3.95,
1,D06,ND_T40,1.35,76.74,68.82,122.39,1.915
1,D07,Unassigned,1.35,-7.12,-1.57,-2.79,
1,D08,ND_TB40,1.35,68.11,67.16,119.44,1.738083965
1,D09,T2D_TB40,1.35,57.88,75.65,134.54,1.753666048
1,D10,Unassigned,1.35,-1.74,-1.97,-3.51,
1,D11,Unassigned,1.35,3.26,-1.38,-2.45,
1,D12,Background,1.35,0,0,0,
1,E01,Background,1.35,0,0,0,
1,E02,ND_PBMC,1.35,65.25,16.96,30.16,7
1,E03,T2D_PBMC,1.35,108.17,33.46,59.51,7
1,E04,Unassigned,1.35,35.47,-14.61,-25.98,
1,E05,Unassigned,1.35,-0.95,-1.72,-3.06,
1,E06,Unassigned,1.35,-4.51,-2.55,-4.54,
1,E07,Unassigned,1.35,0.69,-0.96,-1.71,
1,E08,Unassigned,1.35,-3.02,0.16,0.29,
1,E09,Unassigned,1.35,-3.05,-1.83,-3.26,
1,E10,Unassigned,1.35,-3.66,-0.41,-0.72,
1,E11,Unassigned,1.35,1.75,-1.36,-2.42,
1,E12,Background,1.35,0,0,0,
1,F01,Background,1.35,0,0,0,
1,F02,L_PBMC,1.35,60.54,29.36,52.21,7
1,F03,L_PBMC,1.35,57.53,28.48,50.64,7
1,F04,Unassigned,1.35,-1.14,0.12,0.22,
1,F05,Unassigned,1.35,-2.16,-1.2,-2.14,
1,F06,T2D_DN40,1.35,9.16,-0.56,-1,1.83
