Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.42,0,0,0,
1,A02,Background,1.42,0,0,0,
1,A03,Background,1.42,0,0,0,
1,A04,Background,1.42,0,0,0,
1,A05,Background,1.42,0,0,0,
1,A06,Background,1.42,0,0,0,
1,A07,Background,1.42,0,0,0,
1,A08,Background,1.42,0,0,0,
1,A09,Background,1.42,0,0,0,
1,A10,Background,1.42,0,0,0,
1,A11,Background,1.42,0,0,0,
1,A12,Background,1.42,0,0,0,
1,B01,Background,1.42,0,0,0,
1,B02,T2D_T40,1.42,127.1,109.86,195.38,2
1,B03,T2D_T40,1.42,132.53,110.42,196.37,2.007941505
1,B04,T2D_TB40,1.42,223.95,130.76,232.54,2.08
1,B05,T2D_TB40-B,1.42,164.67,118.82,211.31,2
1,B06,L_PBMC40,1.42,175.26,115.86,206.05,2
1,B07,Unassigned,1.42,99.1,29.7,52.82,7.01
1,B08,Background,1.42,0,0,0,
1,B09,Background,1.42,0,0,0,
1,B10,Background,1.42,0,0,0,
1,B11,Background,1.42,0,0,0,
1,B12,Background,1.42,0,0,0,
1,C01,Background,1.42,0,0,0,
1,C02,T2D_T40,1.42,138.65,111.6,198.47,2
1,C03,T2D_T40,1.42,141.1,110.63,196.75,2.007941505
1,C04,T2D_TB40,1.42,201.48,124.58,221.55,2.08
1,C05,T2D_TB40-B,1.42,167.35,111.47,198.24,2
1,C06,L_PBMC40,1.42,187.71,127.6,226.92,2
1,C07,Background,1.42,0,0,0,
1,C08,Background,1.42,0,0,0,
1,C09,Background,1.42,0,0,0,
1,C10,Background,1.42,0,0,0,
1,C11,Background,1.42,0,0,0,
1,C12,Background,1.42,0,0,0,
1,D01,Background,1.42,0,0,0,
1,D02,T2D_T40,1.42,138.43,114.12,202.95,2
1,D03,Unassigned,1.42,13.45,-0.79,-1.4,
1,D04,Background,1.42,0,0,0,
1,D05,T2D_TB40-B,1.42,174.83,119.06,211.73,2
1,D06,L_PBMC40,1.42,190.18,118.52,210.78,2
1,D07,Background,1.42,0,0,0,
1,D08,Background,1.42,0,0,0,
1,D09,Background,1.42,0,0,0,
1,D10,Background,1.42,0,0,0,
1,D11,Background,1.42,0,0,0,
1,D12,Background,1.42,0,0,0,
1,E01,Background,1.42,0,0,0,
1,E02,T2D_T40,1.42,147.82,110.41,196.35,2
1,E03,Background,1.42,0,0,0,
1,E04,Background,1.42,0,0,0,
1,E05,T2D_TB40-B,1.42,178.24,109.92,195.47,2
1,E06,Background,1.42,0,0,0,
1,E07,Background,1.42,0,0,0,
1,E08,Background,1.42,0,0,0,
1,E09,Background,1.42,0,0,0,
1,E10,Background,1.42,0,0,0,
1,E11,Background,1.42,0,0,0,
1,E12,Background,1.42,0,0,0,
1,F01,Background,1.42,0,0,0,
1,F02,T2D_T40,1.42,66.49,82.84,147.33,2
1,F03,Background,1.42,0,0,0,
1,F04,Background,1.42,0,0,0,
1,F05,T2D_TB40-B,1.42,178.17,106.53,189.46,2
1,F06,Background,1.42,0,0,0,
1,F07,Background,1.42,0,0,0,
1,F08,Background,1.42,0,0,0,
1,F09,Background,1.42,0,0,0,
1,F10,Background,1.42,0,0,0,
1,F11,Background,1.42,0,0,0,
1,F12,Background,1.42,0,0,0,
1,G01,Background,1.42,0,0,0,
1,G02,T2D_T40,1.42,35.43,91.93,163.48,2
1,G03,Background,1.42,0,0,0,
1,G04,Background,1.42,0,0,0,
1,G05,Background,1.42,0,0,0,
1,G06,Background,1.42,0,0,0,
1,G07,Background,1.42,0,0,0,
1,G08,Background,1.42,0,0,0,
1,G09,Background,1.42,0,0,0,
1,G10,Background,1.42,0,0,0,
1,G11,Background,1.42,0,0,0,
1,G12,Background,1.42,0,0,0,
1,H01,Background,1.42,0,0,0,
1,H02,Background,1.42,0,0,0,
1,H03,Background,1.42,0,0,0,
1,H04,Background,1.42,0,0,0,
1,H05,Background,1.42,0,0,0,
1,H06,Background,1.42,0,0,0,
1,H07,Background,1.42,0,0,0,
1,H08,Background,1.42,0,0,0,
1,H09,Background,1.42,0,0,0,
1,H10,Background,1.42,0,0,0,
1,H11,Background,1.42,0,0,0,
1,H12,Background,1.42,0,0,0,
2,A01,Background,8.17,0,0,0,
2,A02,Background,8.17,0,0,0,
2,A03,Background,8.17,0,0,0,
2,A04,Background,8.17,0,0,0,
2,A05,Background,8.17,0,0,0,
2,A06,Background,8.17,0,0,0,
2,A07,Background,8.17,0,0,0,
2,A08,Background,8.17,0,0,0,
2,A09,Background,8.17,0,0,0,
2,A10,Background,8.17,0,0,0,
2,A11,Background,8.17,0,0,0,
2,A12,Background,8.17,0,0,0,
2,B01,Background,8.17,0,0,0,
2,B02,T2D_T40,8.17,125.07,106.23,188.93,2
2,B03,T2D_T40,8.17,131.94,114.19,203.08,2.007941505
2,B04,T2D_TB40,8.17,214.84,115.84,206.02,2.08
2,B05,T2D_TB40-B,8.17,161.61,116.98,208.03,2
2,B06,L_PBMC40,8.17,168.96,118.07,209.98,2
2,B07,Unassigned,8.17,97.6,24.69,43.91,7.01
2,B08,Background,8.17,0,0,0,
2,B09,Background,8.17,0,0,0,
2,B10,Background,8.17,0,0,0,
2,B11,Background,8.17,0,0,0,
2,B12,Background,8.17,0,0,0,
2,C01,Background,8.17,0,0,0,
2,C02,T2D_T40,8.17,138.44,104.18,185.27,2
2,C03,T2D_T40,8.17,138.35,108.93,193.72,2.007941505
2,C04,T2D_TB40,8.17,199.11,112.26,199.65,2.08
2,C05,T2D_TB40-B,8.17,166.95,107.95,191.97,2
2,C06,L_PBMC40,8.17,157.69,125.48,223.15,2
2,C07,Background,8.17,0,0,0,
2,C08,Background,8.17,0,0,0,
2,C09,Background,8.17,0,0,0,
2,C10,Background,8.17,0,0,0,
2,C11,Background,8.17,0,0,0,
2,C12,Background,8.17,0,0,0,
2,D01,Background,8.17,0,0,0,
2,D02,T2D_T40,8.17,138.03,111.52,198.33,2
2,D03,Unassigned,8.17,11.54,-0.82,-1.45,
2,D04,Background,8.17,0,0,0,
2,D05,T2D_TB40-B,8.17,175.9,115.62,205.61,2
2,D06,L_PBMC40,8.17,187.12,114.39,203.43,2
2,D07,Background,8.17,0,0,0,
2,D08,Background,8.17,0,0,0,
2,D09,Background,8.17,0,0,0,
2,D10,Background,8.17,0,0,0,
2,D11,Background,8.17,0,0,0,
2,D12,Background,8.17,0,0,0,
2,E01,Background,8.17,0,0,0,
2,E02,T2D_T40,8.17,145.47,110.76,196.98,2
2,E03,Background,8.17,0,0,0,
2,E04,Background,8.17,0,0,0,
2,E05,T2D_TB40-B,8.17,177.17,105.17,187.03,2
2,E06,Background,8.17,0,0,0,
2,E07,Background,8.17,0,0,0,
2,E08,Background,8.17,0,0,0,
2,E09,Background,8.17,0,0,0,
2,E10,Background,8.17,0,0,0,
2,E11,Background,8.17,0,0,0,
2,E12,Background,8.17,0,0,0,
2,F01,Background,8.17,0,0,0,
2,F02,T2D_T40,8.17,64.08,80.77,143.65,2
2,F03,Background,8.17,0,0,0,
2,F04,Background,8.17,0,0,0,
2,F05,T2D_TB40-B,8.17,179.11,103.86,184.7,2
2,F06,Background,8.17,0,0,0,
2,F07,Background,8.17,0,0,0,
2,F08,Background,8.17,0,0,0,
2,F09,Background,8.17,0,0,0,
2,F10,Background,8.17,0,0,0,
2,F11,Background,8.17,0,0,0,
2,F12,Background,8.17,0,0,0,
2,G01,Background,8.17,0,0,0,
2,G02,T2D_T40,8.17,34.31,91.64,162.98,2
2,G03,Background,8.17,0,0,0,
2,G04,Background,8.17,0,0,0,
2,G05,Background,8.17,0,0,0,
2,G06,Background,8.17,0,0,0,
2,G07,Background,8.17,0,0,0,
2,G08,Background,8.17,0,0,0,
2,G09,Background,8.17,0,0,0,
2,G10,Background,8.17,0,0,0,
2,G11,Background,8.17,0,0,0,
2,G12,Background,8.17,0,0,0,
2,H01,Background,8.17,0,0,0,
2,H02,Background,8.17,0,0,0,
2,H03,Background,8.17,0,0,0,
2,H04,Background,8.17,0,0,0,
2,H05,Background,8.17,0,0,0,
2,H06,Background,8.17,0,0,0,
2,H07,Background,8.17,0,0,0,
2,H08,Background,8.17,0,0,0,
2,H09,Background,8.17,0,0,0,
2,H10,Background,8.17,0,0,0,
2,H11,Background,8.17,0,0,0,
2,H12,Background,8.17,0,0,0,
3,A01,Background,14.95,0,0,0,
3,A02,Background,14.95,0,0,0,
3,A03,Background,14.95,0,0,0,
3,A04,Background,14.95,0,0,0,
3,A05,Background,14.95,0,0,0,
3,A06,Background,14.95,0,0,0,
3,A07,Background,14.95,0,0,0,
3,A08,Background,14.95,0,0,0,
3,A09,Background,14.95,0,0,0,
3,A10,Background,14.95,0,0,0,
3,A11,Background,14.95,0,0,0,
3,A12,Background,14.95,0,0,0,
3,B01,Background,14.95,0,0,0,
3,B02,T2D_T40,14.95,125.36,109.84,195.34,2
3,B03,T2D_T40,14.95,132.55,113.25,201.4,2.007941505
3,B04,T2D_TB40,14.95,212.07,109.09,194,2.08
3,B05,T2D_TB40-B,14.95,162.21,117.03,208.13,2
3,B06,L_PBMC40,14.95,169.46,115.24,204.94,2
3,B07,Unassigned,14.95,96.42,22.68,40.34,7.01
3,B08,Background,14.95,0,0,0,
3,B09,Background,14.95,0,0,0,
3,B10,Background,14.95,0,0,0,
3,B11,Background,14.95,0,0,0,
3,B12,Background,14.95,0,0,0,
3,C01,Background,14.95,0,0,0,
3,C02,T2D_T40,14.95,138.77,102.38,182.07,2
3,C03,T2D_T40,14.95,138.94,108.49,192.94,2.007941505
3,C04,T2D_TB40,14.95,198.71,109.49,194.72,2.08
3,C05,T2D_TB40-B,14.95,168.68,106.17,188.82,2
3,C06,L_PBMC40,14.95,170.76,119.43,212.4,2
3,C07,Background,14.95,0,0,0,
3,C08,Background,14.95,0,0,0,
3,C09,Background,14.95,0,0,0,
3,C10,Background,14.95,0,0,0,
3,C11,Background,14.95,0,0,0,
3,C12,Background,14.95,0,0,0,
3,D01,Background,14.95,0,0,0,
3,D02,T2D_T40,14.95,137.6,111.01,197.42,2
3,D03,Unassigned,14.95,9.84,-0.8,-1.43,
3,D04,Background,14.95,0,0,0,
3,D05,T2D_TB40-B,14.95,176.92,114.08,202.88,2
3,D06,L_PBMC40,14.95,188.28,112.19,199.52,2
3,D07,Background,14.95,0,0,0,
3,D08,Background,14.95,0,0,0,
3,D09,Background,14.95,0,0,0,
3,D10,Background,14.95,0,0,0,
3,D11,Background,14.95,0,0,0,
3,D12,Background,14.95,0,0,0,
3,E01,Background,14.95,0,0,0,
3,E02,T2D_T40,14.95,145.81,109.81,195.28,2
3,E03,Background,14.95,0,0,0,
3,E04,Background,14.95,0,0,0,
3,E05,T2D_TB40-B,14.95,179.8,102.04,181.47,2
3,E06,Background,14.95,0,0,0,
3,E07,Background,14.95,0,0,0,
3,E08,Background,14.95,0,0,0,
3,E09,Background,14.95,0,0,0,
3,E10,Background,14.95,0,0,0,
3,E11,Background,14.95,0,0,0,
3,E12,Background,14.95,0,0,0,
3,F01,Background,14.95,0,0,0,
3,F02,T2D_T40,14.95,66.63,81.64,145.19,2
3,F03,Background,14.95,0,0,0,
3,F04,Background,14.95,0,0,0,
3,F05,T2D_TB40-B,14.95,181.6,102.24,181.82,2
3,F06,Background,14.95,0,0,0,
3,F07,Background,14.95,0,0,0,
3,F08,Background,14.95,0,0,0,
3,F09,Background,14.95,0,0,0,
3,F10,Background,14.95,0,0,0,
3,F11,Background,14.95,0,0,0,
3,F12,Background,14.95,0,0,0,
3,G01,Background,14.95,0,0,0,
3,G02,T2D_T40,14.95,36.72,92.02,163.64,2
3,G03,Background,14.95,0,0,0,
3,G04,Background,14.95,0,0,0,
3,G05,Background,14.95,0,0,0,
3,G06,Background,14.95,0,0,0,
3,G07,Background,14.95,0,0,0,
3,G08,Background,14.95,0,0,0,
3,G09,Background,14.95,0,0,0,
3,G10,Background,14.95,0,0,0,
3,G11,Background,14.95,0,0,0,
3,G12,Background,14.95,0,0,0,
3,H01,Background,14.95,0,0,0,
3,H02,Background,14.95,0,0,0,
3,H03,Background,14.95,0,0,0,
3,H04,Background,14.95,0,0,0,
3,H05,Background,14.95,0,0,0,
3,H06,Background,14.95,0,0,0,
3,H07,Background,14.95,0,0,0,
3,H08,Background,14.95,0,0,0,
3,H09,Background,14.95,0,0,0,
3,H10,Background,14.95,0,0,0,
3,H11,Background,14.95,0,0,0,
3,H12,Background,14.95,0,0,0,
4,A01,Background,21.72,0,0,0,
4,A02,Background,21.72,0,0,0,
4,A03,Background,21.72,0,0,0,
4,A04,Background,21.72,0,0,0,
4,A05,Background,21.72,0,0,0,
4,A06,Background,21.72,0,0,0,
4,A07,Background,21.72,0,0,0,
4,A08,Background,21.72,0,0,0,
4,A09,Background,21.72,0,0,0,
4,A10,Background,21.72,0,0,0,
4,A11,Background,21.72,0,0,0,
4,A12,Background,21.72,0,0,0,
4,B01,Background,21.72,0,0,0,
4,B02,T2D_T40,21.72,127.01,105.71,188,2
4,B03,T2D_T40,21.72,133.09,111.92,199.03,2.007941505
4,B04,T2D_TB40,21.72,209.28,108.97,193.79,2.08
4,B05,T2D_TB40-B,21.72,161.91,115.99,206.27,2
4,B06,L_PBMC40,21.72,170.89,112.64,200.31,2
4,B07,Unassigned,21.72,94.89,21.25,37.79,7.01
4,B08,Background,21.72,0,0,0,
4,B09,Background,21.72,0,0,0,
4,B10,Background,21.72,0,0,0,
4,B11,Background,21.72,0,0,0,
4,B12,Background,21.72,0,0,0,
4,C01,Background,21.72,0,0,0,
4,C02,T2D_T40,21.72,138.16,101.5,180.5,2
4,C03,T2D_T40,21.72,138.97,106.56,189.5,2.007941505
4,C04,T2D_TB40,21.72,198.89,106.91,190.13,2.08
4,C05,T2D_TB40-B,21.72,168.76,103.7,184.42,2
4,C06,L_PBMC40,21.72,171.86,115.85,206.03,2
4,C07,Background,21.72,0,0,0,
4,C08,Background,21.72,0,0,0,
4,C09,Background,21.72,0,0,0,
