Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
1,A01,Background,1.35,0,0,0,
1,A02,Background,1.35,0,0,0,
1,A03,Background,1.35,0,0,0,
1,A04,Background,1.35,0,0,0,
1,A05,Background,1.35,0,0,0,
1,A06,Background,1.35,0,0,0,
1,A07,Background,1.35,0,0,0,
1,A08,Background,1.35,0,0,0,
1,A09,Background,1.35,0,0,0,
1,A10,Background,1.35,0,0,0,
1,A11,Background,1.35,0,0,0,
1,A12,Background,1.35,0,0,0,
1,B01,Background,1.35,0,0,0,
1,B02,L_PBMC,1.35,42.06,26.89,47.82,7
1,B03,T2D_PBMC,1.35,62.99,33.39,59.38,6.669310345
1,B04,L_T,1.35,31.45,20.09,35.73,7
1,B05,T2D_T,1.35,33.23,21.81,38.78,6.637931034
1,B06,L_T40,1.35,55.14,84.38,150.07,2.000047819
1,B07,T2D_T40,1.35,72.65,110.93,197.27,1.999946346
1,B08,T2D_T40,1.35,38.81,71.27,126.75,1.64137931
1,B09,T2D_TB40,1.35,40.02,80.06,142.38,1.536048621
1,B10,L_DN40,1.35,1.02,2.24,3.99,1.734090909
1,B11,T2D_DN40,1.35,-0.39,3.55,6.31,1.940909091
1,B12,Background,1.35,0,0,0,
1,C01,Background,1.35,0,0,0,
1,C02,L_PBMC,1.35,37.96,25.73,45.75,7
1,C03,T2D_PBMC,1.35,50.5,25.81,45.89,6.669310345
1,C04,L_T,1.35,26.9,21.98,39.09,7
1,C05,T2D_T,1.35,40.01,21.15,37.61,6.637931034
1,C06,L_T40,1.35,52.53,81.22,144.45,2.000047819
1,C07,T2D_T40,1.35,80.69,105.14,186.99,1.999946346
1,C08,T2D_T40,1.35,33.07,73.91,131.45,1.64137931
1,C09,T2D_TB40,1.35,39.17,81.7,145.3,1.536048621
1,C10,L_DN40,1.35,-4.61,2.51,4.46,1.734090909
1,C11,T2D_DN40,1.35,-1.1,1.54,2.75,1.940909091
1,C12,Background,1.35,0,0,0,
1,D01,Background,1.35,0,0,0,
1,D02,L_PBMC,1.35,34.5,26.1,46.41,7
1,D03,T2D_PBMC,1.35,48.4,33.99,60.44,6.669310345
1,D04,L_T,1.35,30.89,19.91,35.41,7
1,D05,T2D_T,1.35,36.18,22.52,40.04,6.637931034
1,D06,L_T40,1.35,38.99,68.14,121.19,2.000047819
1,D07,T2D_T40,1.35,56.93,99.5,176.95,1.999946346
1,D08,T2D_T40,1.35,31.94,70.83,125.96,1.64137931
1,D09,T2D_TB40,1.35,32.45,70.48,125.35,1.536048621
1,D10,L_DN40,1.35,-5.04,3.2,5.68,1.734090909
1,D11,T2D_DN40,1.35,-8.43,4.36,7.75,1.940909091
1,D12,Background,1.35,0,0,0,
1,E01,Background,1.35,0,0,0,
1,E02,L_PBMC,1.35,46.75,26.77,47.61,7
1,E03,T2D_PBMC,1.35,43.16,23.24,41.33,6.669310345
1,E04,Unassigned,1.35,-15.12,-0.64,-1.14,
1,E05,T2D_T,1.35,28.48,19.17,34.1,6.637931034
1,E06,L_T40,1.35,34.55,66.64,118.52,2.000047819
1,E07,T2D_T40,1.35,61.75,98.82,175.74,1.999946346
1,E08,T2D_T40,1.35,27.83,55.81,99.26,1.64137931
1,E09,T2D_TB40,1.35,29.84,63.34,112.65,1.536048621
1,E10,L_B40,1.35,-7.32,1.8,3.2,1.734090909
1,E11,L_B40,1.35,-1.74,4.02,7.15,1.940909091
1,E12,Background,1.35,0,0,0,
1,F01,Background,1.35,0,0,0,
1,F02,L_T,1.35,4.42,2.75,4.89,4.783333333
1,F03,L_T,1.35,6.01,3.6,6.41,4.783333333
